时间,股票代码(IF1601),前收(20160104)(IF1601),开盘价(IF1601),最高价(IF1601),最低价(IF1601),收盘价(IF1601),昨收(IF1601),跌停价(20160104)(IF1601),涨停价(20160104)(IF1601),成交量(IF1601),成交金额(IF1601),持仓量(IF1601),结算价(IF1601),前结算价(IF1601),卖一价(IF1601),卖二价(IF1601),卖三价(IF1601),卖四价(IF1601),卖五价(IF1601),买一价(IF1601),买二价(IF1601),买三价(IF1601),买四价(IF1601),买五价(IF1601),卖一量(IF1601),卖二量(IF1601),卖三量(IF1601),卖四量(IF1601),卖五量(IF1601),买一量(IF1601),买二量(IF1601),买三量(IF1601),买四量(IF1601),买五量(IF1601)
2016-01-04 14:48:40,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:40,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:41,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:41,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:42,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:42,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:43,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:43,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:44,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:44,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:45,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:45,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:46,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:46,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:47,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:47,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:48,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:48,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:49,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:49,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:50,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:50,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:51,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:51,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:52,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:52,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:53,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:53,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:54,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:54,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:55,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:55,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:56,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:56,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:57,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:57,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:58,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:58,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:59,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:48:59,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:00,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:00,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:01,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:01,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:02,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:02,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:03,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:03,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:04,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:04,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:05,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:05,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:06,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:06,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:07,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:07,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:08,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:08,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:09,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:09,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:10,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:10,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:11,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:11,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:12,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:12,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:13,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:13,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:14,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:14,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:15,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:15,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:16,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:16,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:17,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:17,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:18,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:18,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:19,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:19,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:20,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:20,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:21,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:21,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:22,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:22,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:23,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:23,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:24,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:24,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:25,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:25,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:26,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:26,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:27,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:27,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:28,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:28,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:29,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:29,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:30,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:30,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:31,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:31,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:32,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:32,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:33,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:33,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:34,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:34,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:35,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:35,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:36,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:36,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:37,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:37,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:38,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:38,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:39,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:39,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:40,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:40,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:41,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:41,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:42,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:42,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:43,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:43,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:44,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-01-04 14:49:44,IF1601,3658.2,3425,3425,3425,3425,3425,3415.6,3930,0,0,0,0,3672.8,3424.6,0,0,0,0,3423.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
