时间,股票代码(IC1601),前收(20160104)(IC1601),开盘价(IC1601),最高价(IC1601),最低价(IC1601),收盘价(IC1601),昨收(IC1601),跌停价(20160104)(IC1601),涨停价(20160104)(IC1601),成交量(IC1601),成交金额(IC1601),持仓量(IC1601),结算价(IC1601),前结算价(IC1601),卖一价(IC1601),卖二价(IC1601),卖三价(IC1601),卖四价(IC1601),卖五价(IC1601),买一价(IC1601),买二价(IC1601),买三价(IC1601),买四价(IC1601),买五价(IC1601),卖一量(IC1601),卖二量(IC1601),卖三量(IC1601),卖四量(IC1601),卖五量(IC1601),买一量(IC1601),买二量(IC1601),买三量(IC1601),买四量(IC1601),买五量(IC1601)
2016-01-04 14:16:04,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:05,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:05,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:06,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:06,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:07,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:07,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:08,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:08,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:09,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:09,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:10,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:10,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:11,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:11,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:12,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:12,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:13,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:13,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:14,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:14,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:15,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:15,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:16,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:16,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:17,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:17,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:18,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:18,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:19,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:19,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:20,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:20,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:21,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:21,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:22,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:22,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:23,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:23,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:24,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:24,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:25,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:25,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:26,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:26,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:27,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:27,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:28,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:28,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:29,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:29,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:30,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:30,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:31,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:31,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:32,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:32,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:33,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:33,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:34,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:34,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:35,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:35,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:36,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:36,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:37,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:37,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:38,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:38,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:39,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:39,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:40,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:40,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:41,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:41,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:42,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:42,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:43,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:43,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:44,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:44,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:45,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:45,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:46,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:46,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:47,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:47,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:48,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:48,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:49,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:49,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:50,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:50,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:51,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:51,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:52,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:52,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:53,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:53,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:54,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:54,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:55,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:55,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:56,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:56,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:57,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:57,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:58,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:58,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:59,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:16:59,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:00,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:00,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:01,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:01,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:02,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:02,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:03,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:03,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:04,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:04,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:05,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:05,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:06,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:06,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:07,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:07,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2016-01-04 14:17:08,IC1601,7349,6881.2,6881.2,6881.2,6881.2,6881.2,6881,7917,0,0,0,0,7399,6881.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
